,Stat,ML#,Address,List Price,Close Price,Close Date,Bedrooms,Baths Full,Baths Half,Levels,Fireplaces,Basement Y/N,Acres,Year Built,DOMP,Total Taxes,Tax Total Living Area,Zip
14,Sold,DC6190820DC6190820,3318 Highwood Dr Se,"$585,000","$575,000",31-Oct-2006,4,3,0.0,2,2,Yes,0.158,1955,15,"$3,018","1,657",20020
15,Sold,DC6083392DC6083392,2404 24th St Se,"$369,999","$362,000",01-Nov-2006,3,2,1.0,2,0,Yes,0.091,1972,85,,,20020
16,Sold,DC6181797DC6181797,2903 Denver St Se,"$279,000","$282,000",01-Nov-2006,3,1,2.0,3,0,Yes,0.04,1943,103,"$1,173","1,260",20020
17,Sold,DC6195294DC6195294,2315 Altamont Pl SE #203,"$140,000","$120,000",02-Nov-2006,3,2,0.0,1,0,No,0.0,1940,8,$572,"1,058",20020
18,Sold,DC6101770DC6101770,3709 Alabama Ave SE #101,"$165,000","$165,000",03-Nov-2006,2,1,0.0,1,0,No,0.0,1940,49,$566,596,20020
19,Sold,DC6165827DC6165827,2325 15th Pl Se,"$169,000","$169,000",13-Nov-2006,2,1,1.0,3,0,Yes,0.027000000000000003,1955,28,"$1,071",768,20020
20,Sold,DC6246593DC6246593,1434 V St Se,"$365,000","$340,000",13-Nov-2006,3,1,1.0,2,0,No,0.06,1905,0,"$1,307","1,740",20020
21,Sold,DC6082752DC6082752,1466 Morris Rd Se,"$257,500","$258,500",15-Nov-2006,2,1,1.0,3,0,Yes,0.04,1909,130,$995,980,20020
22,Sold,DC6115641DC6115641,3734 Southern Ave Se,"$375,000","$375,000",15-Nov-2006,3,2,1.0,3,1,Yes,0.183,1942,96,"$2,337","1,470",20020
23,Sold,DC6107368DC6107368,2110 38th St SE #102,"$145,000","$145,000",16-Nov-2006,1,1,0.0,1,0,No,0.0,1976,60,,,20020
24,Sold,DC6217667DC6217667,2020 Fort Davis St Se,"$222,000","$222,000",17-Nov-2006,2,1,0.0,2,0,No,0.0,1940,28,$853,897,20020
25,Sold,DC6047814DC6047814,2124 Suitland Ter SE #202,"$155,000","$155,000",20-Nov-2006,1,1,0.0,1,0,No,0.0,1940,118,$476,625,20020
26,Sold,DC6149056DC6149056,1617 Q St Se,"$189,900","$164,000",20-Nov-2006,3,1,0.0,3,0,Yes,0.039,1939,78,"$4,503","1,278",20020
27,Sold,DC6027096DC6027096,4233 Fort Dupont Ter Se,"$268,000","$275,000",27-Nov-2006,3,1,1.0,3,0,Yes,0.037000000000000005,1952,142,,,20020
28,Sold,DC6087648DC6087648,1611 T St SE #2,"$265,000","$263,000",27-Nov-2006,3,2,0.0,1,0,No,0.0,1913,139,$780,,20020
29,Sold,DC6182353DC6182353,3149 Westover Drive Se,"$370,000","$365,000",28-Nov-2006,3,2,0.0,3,2,Yes,0.075,1940,35,,,20020
30,Sold,DC6199339DC6199339,3287 15th SE #101,"$190,000","$185,000",28-Nov-2006,3,1,0.0,1,0,No,0.0,1991,57,,,20020
31,Sold,DC6218646DC6218646,1920 Naylor Rd SE #208,"$65,000","$62,000",28-Nov-2006,1,1,0.0,1,0,No,0.0,1963,8,$423,583,20020
32,Sold,DC6227985DC6227985,1505 Morris Rd Se,"$200,000","$170,000",29-Nov-2006,3,1,0.0,2,0,Yes,0.036000000000000004,1948,20,"$1,129",960,20020
33,Sold,DC6094602DC6094602,3483 23rd St Se,"$289,000","$275,000",30-Nov-2006,4,2,0.0,3,0,Yes,0.091,1947,67,,"1,024",20020
34,Sold,DC6203410DC6203410,2220 Chester St Se,"$269,000","$265,000",30-Nov-2006,3,1,1.0,2,0,No,0.040999999999999995,1905,33,"$1,259","1,420",20020
35,Sold,DC6222193DC6222193,3510 19th St Se,"$329,500","$326,500",30-Nov-2006,3,2,1.0,3,0,Yes,0.064,1999,9,$0,"1,308",20020
36,Sold,DC6222394DC6222394,2800 Bruce Pl Se,"$329,999","$320,000",30-Nov-2006,3,2,1.0,3,0,Yes,0.062,1942,17,"$1,183","1,216",20020
37,Sold,DC6237665DC6237665,1902 S St Se,"$255,000","$255,000",30-Nov-2006,2,1,1.0,3,0,Yes,0.057999999999999996,1939,26,"$1,278",900,20020
38,Sold,DC6217899DC6217899,1105 Chicago St Se,"$287,000","$283,000",01-Dec-2006,4,2,0.0,3,0,Yes,0.04,1925,51,"$1,412","1,296",20020
39,Sold,DC6226276DC6226276,1600 Fort Dupont St Se,"$290,000","$290,000",01-Dec-2006,3,1,1.0,2,0,Yes,0.057,1942,39,"$1,414","1,024",20020
40,Sold,DC6230455DC6230455,2609 Branch Ave Se,"$419,000","$419,000",07-Dec-2006,6,3,0.0,3,0,Yes,0.198,1942,23,"$2,814","1,937",20020
41,Sold,DC6199212DC6199212,1722 28th St SE #102,"$159,000","$154,000",08-Dec-2006,1,1,0.0,1,0,No,0.0,1950,25,$0,517,20020
42,Sold,DC6181486DC6181486,3122 Westover Dr Se,"$679,000","$660,000",12-Dec-2006,4,2,1.0,3,2,Yes,0.213,1938,54,"$4,017","2,072",20020
43,Sold,DC6142543DC6142543,1705 30th St Se,"$459,500","$450,000",15-Dec-2006,4,3,0.0,2,1,Yes,0.149,1962,96,"$1,890","1,363",20020
44,Sold,DC6211036DC6211036,4018 Pennsylvania Ave Se,"$325,900","$326,000",15-Dec-2006,3,2,0.0,3,0,Yes,0.031,1959,52,"$1,425","1,024",20020
45,Sold,DC6228363DC6228363,3317 18th Pl Se,"$232,000","$232,000",18-Dec-2006,3,2,0.0,3,0,Yes,0.047,1941,22,$0,800,20020
46,Sold,DC6229006DC6229006,1808 14th St Se,"$225,000","$225,000",20-Dec-2006,3,1,1.0,3,0,Yes,0.039,1925,1,"$1,503","1,116",20020
47,Sold,DC6223667DC6223667,3101 Naylor Rd SE #202,"$189,900","$189,900",21-Dec-2006,2,1,0.0,1,0,No,0.0,1950,48,,848,20020
48,Sold,DC6223690DC6223690,3101 Naylor Rd SE #302,"$199,900","$199,900",21-Dec-2006,2,1,0.0,1,0,No,0.0,1965,60,,848,20020
49,Sold,DC6247965DC6247965,1501 27th St SE #307,"$180,000","$180,000",21-Dec-2006,1,1,0.0,1,0,No,0.0,1941,186,,,20020
50,Sold,DC6223455DC6223455,3101 Naylor Rd SE #101,"$139,900","$139,900",22-Dec-2006,1,1,0.0,1,0,No,0.0,1965,94,$0,654,20020
51,Sold,DC6223456DC6223456,3101 Naylor Rd SE #102,"$179,900","$179,900",22-Dec-2006,2,1,0.0,1,0,No,0.0,1965,38,$0,848,20020
52,Sold,DC6280719DC6280719,Naylor Rd SE #303,"$199,900","$199,900",26-Dec-2006,2,1,0.0,0,0,No,0.0,2006,0,,,20020
53,Sold,DC6212943DC6212943,3201 Pope St Se,"$399,900","$373,000",27-Dec-2006,3,1,2.0,2,0,No,0.115,1965,54,"$2,692","1,088",20020
54,Sold,DC6218472DC6218472,3413 24th St Se,"$254,999","$262,000",28-Dec-2006,3,2,1.0,3,0,Yes,0.046,1949,46,"$1,084",912,20020
55,Sold,DC6223937DC6223937,3101 Naylor Rd SE #103,"$179,900","$179,900",28-Dec-2006,2,1,0.0,1,0,No,0.0,1965,61,,848,20020
56,Sold,DC5532049DC5532049,1501 27th St SE #301,"$223,900","$210,000",29-Dec-2006,1,1,,1,0,No,0.0,1941,6,,,20020
57,Sold,DC6176814DC6176814,1907 Good Hope Rd SE #206,"$124,500","$124,500",29-Dec-2006,1,1,0.0,1,0,No,0.0,1965,98,$0,589,20020
58,Sold,DC6224605DC6224605,3101 Naylor Rd SE #303,"$199,900","$199,900",29-Dec-2006,2,1,0.0,1,0,No,0.0,1965,70,,848,20020
59,Sold,DC6228335DC6228335,2336 Payne Ter Se,"$249,900","$260,000",29-Dec-2006,3,2,0.0,2,0,No,0.055,1950,48,,,20020
60,Sold,DC6021800DC6021800,1352 W St Se,"$310,000","$310,000",31-Dec-2006,4,2,0.0,2,0,Yes,0.040999999999999995,1929,222,"$1,251","1,680",20020
61,Sold,DC6223223DC6223223,1612 Fort Dupont St Se,"$319,900","$327,000",03-Jan-2007,3,2,0.0,3,0,Yes,0.064,1942,41,"$1,554","1,024",20020
62,Sold,DC6250167DC6250167,1740 40th St Se,"$283,000","$283,000",04-Jan-2007,3,2,1.0,3,0,Yes,0.068,1941,111,"$1,394","1,024",20020
63,Sold,DC5459000DC5459000,1501 27th St SE #107,"$169,900","$155,000",05-Jan-2007,1,1,0.0,1,0,No,0.0,1941,165,,,20020
64,Sold,DC6201002DC6201002,3821 W St SE #201,"$185,000","$186,500",05-Jan-2007,2,1,0.0,1,0,No,0.0,1940,74,$499,725,20020
65,Sold,DC6212247DC6212247,2700 R St Se,"$315,900","$325,500",05-Jan-2007,4,2,1.0,3,0,Yes,0.023,2006,0,,,20020
66,Sold,DC6282259DC6282259,1722 28th St SE #204,"$184,900","$184,900",10-Jan-2007,1,1,0.0,1,0,No,0.0,1949,0,$0,506,20020
67,Sold,DC6179871DC6179871,2211 31st Pl Se,"$329,000","$329,000",12-Jan-2007,2,2,0.0,3,0,Yes,0.043,1927,115,$0,,20020
68,Sold,DC6238664DC6238664,2006 Fort Davis St SE #301,"$145,000","$145,000",18-Jan-2007,1,1,0.0,1,0,No,0.0,1976,78,,,20020
69,Sold,DC6181032DC6181032,1416 Bangor St Se,"$239,000","$237,500",23-Jan-2007,2,1,0.0,3,0,Yes,0.045,1944,60,"$1,001",864,20020
70,Sold,DC6123422DC6123422,1712 Frankford St Se,"$315,000","$298,000",24-Jan-2007,3,2,0.0,3,0,Yes,0.049,1948,82,"$1,132","1,248",20020
71,Sold,DC6259157DC6259157,3103 Naylor Rd SE #302,"$199,900","$199,900",24-Jan-2007,2,1,0.0,1,0,No,0.0,1965,60,,848,20020
72,Sold,DC5439491DC5439491,3477 24th St Se,"$209,999","$197,500",26-Jan-2007,2,1,,3,0,Yes,0.04,1947,276,,,20020
73,Sold,DC6248906DC6248906,4226 Fort Dupont Ter Se,"$239,900","$235,000",26-Jan-2007,2,1,0.0,3,0,Yes,0.034,1954,46,$0,864,20020
74,Sold,DC6253781DC6253781,2015 37th St SE #301,"$180,000","$180,000",26-Jan-2007,2,1,0.0,1,0,No,0.0,1940,35,$756,625,20020
75,Sold,DC6257425DC6257425,3615 Austin St Se,"$375,000","$375,000",26-Jan-2007,4,2,1.0,3,1,Yes,0.09,1949,34,"$2,488","1,547",20020
76,Sold,DC6056983DC6056983,1806 Branch Ave Se,"$395,000","$380,000",30-Jan-2007,3,2,1.0,3,1,Yes,0.115,1934,196,"$2,757","1,685",20020
77,Sold,DC6209002DC6209002,1501 27th St SE #305,"$199,900","$180,000",31-Jan-2007,1,1,0.0,1,0,No,0.0,1941,98,$0,516,20020
78,Sold,DC6223868DC6223868,3101 Naylor Rd SE #B,"$149,900","$149,900",31-Jan-2007,1,1,0.0,1,0,No,0.0,1965,50,,654,20020
79,Sold,DC6247560DC6247560,1907 Fairlawn Ave Se,"$329,999","$333,500",31-Jan-2007,4,2,1.0,3,0,Yes,0.024,1979,72,$0,"1,770",20020
80,Sold,DC6253535DC6253535,1911 Trenton Pl Se,"$329,900","$329,900",31-Jan-2007,3,2,1.0,3,0,No,0.055,1999,49,"$1,634","1,308",20020
81,Sold,DC6258276DC6258276,2617 Douglass Rd SE #303,"$299,000","$299,000",31-Jan-2007,3,2,0.0,1,0,No,0.0,2002,14,"$1,290","1,277",20020
82,Sold,DC6259161DC6259161,3103 Naylor Rd SE #303,"$199,900","$199,900",31-Jan-2007,2,1,0.0,1,0,No,0.0,1965,70,,848,20020
83,Sold,DC6172307DC6172307,3103 28th St Se,"$370,000","$368,500",01-Feb-2007,3,2,2.0,3,1,Yes,0.0,1991,132,,,20020
84,Sold,DC6223888DC6223888,3101 Naylor Rd SE #104,"$139,900","$139,900",01-Feb-2007,1,1,0.0,1,0,No,0.0,1965,114,,654,20020
85,Sold,DC6259926DC6259926,3105 Naylor Rd SE #B,"$149,900","$149,900",01-Feb-2007,1,1,0.0,1,0,No,0.0,1965,50,,654,20020
86,Sold,DC6134992DC6134992,1428 S St Se,"$225,000","$225,000",02-Feb-2007,3,2,1.0,3,0,Yes,0.035,1925,9,"$1,512","1,388",20020
87,Sold,DC6254044DC6254044,1543 42nd St Se,"$255,000","$250,000",05-Feb-2007,2,1,0.0,3,0,Yes,0.046,1942,11,"$1,229",832,20020
88,Sold,DC6262064DC6262064,2320 Chester St SE #103,"$184,900","$180,000",07-Feb-2007,2,1,0.0,1,0,No,0.0,1968,61,$0,798,20020
89,Sold,DC6242874DC6242874,1706 Frankford St Se,"$255,000","$255,000",09-Feb-2007,3,1,1.0,3,0,Yes,0.045,1948,126,"$1,208","1,152",20020
90,Sold,DC6277569DC6277569,1527 Morris Rd Se,"$260,000","$260,000",09-Feb-2007,3,1,0.0,3,0,Yes,0.01,1954,24,,,20020
91,Sold,DC6199868DC6199868,3464 24th St Se,"$225,000","$215,000",12-Feb-2007,2,1,0.0,3,0,Yes,0.046,1947,104,"$1,039",800,20020
92,Sold,DC6223677DC6223677,3101 Naylor Rd SE #201,"$149,900","$149,900",15-Feb-2007,1,1,0.0,1,0,No,0.0,1965,241,,654,20020
93,Sold,DC6223845DC6223845,3101 Naylor Rd SE #C,"$169,900","$169,900",15-Feb-2007,2,1,0.0,1,0,No,0.0,1965,5,,848,20020
94,Sold,DC6322856DC6322856,3101 Naylor Rd SE #201,"$149,900","$149,900",15-Feb-2007,1,1,0.0,1,0,No,0.0,1965,241,,654,20020
95,Sold,DC6323034DC6323034,3101 Naylor Rd SE #C,"$169,900","$169,900",15-Feb-2007,2,1,0.0,1,0,No,0.0,1965,0,,848,20020
96,Sold,DC6234283DC6234283,3055 Q St Se,"$400,000","$365,000",16-Feb-2007,2,2,0.0,3,2,Yes,0.126,1944,74,"$2,863","1,344",20020
97,Sold,DC6189030DC6189030,3912 S St Se,"$340,000","$327,000",20-Feb-2007,3,2,0.0,2,0,Yes,0.059000000000000004,1940,54,"$1,298","1,180",20020
98,Sold,DC6259937DC6259937,3105 Naylor Rd SE #101,"$139,900","$139,900",22-Feb-2007,1,1,0.0,1,0,No,0.0,1965,94,,654,20020
99,Sold,DC6224618DC6224618,3101 Naylor Rd SE #304,"$159,900","$149,900",23-Feb-2007,1,1,0.0,1,0,No,0.0,1965,250,,654,20020
100,Sold,DC6225664DC6225664,2215 Hartford St Se,"$253,999","$210,000",23-Feb-2007,2,1,1.0,3,0,Yes,0.046,1951,92,$927,832,20020
101,Sold,DC6273062DC6273062,3800 W St SE #102,"$150,000","$150,000",23-Feb-2007,1,1,0.0,1,0,No,0.0,1950,33,,,20020
102,Sold,DC6259928DC6259928,3105 Naylor Rd SE #202,"$189,900","$189,900",26-Feb-2007,2,1,0.0,1,0,No,0.0,1965,48,,848,20020
103,Sold,DC6081854DC6081854,2850 Hartford St SE #102,"$169,900","$169,900",27-Feb-2007,2,1,0.0,1,0,No,0.0,1952,6,,,20020
104,Sold,DC6081897DC6081897,2850 Hartford St SE #201,"$209,900","$209,900",27-Feb-2007,2,1,0.0,1,0,No,0.0,1952,15,,,20020
105,Sold,DC6081905DC6081905,2850 Hartford St SE #202,"$194,900","$194,900",27-Feb-2007,2,1,0.0,1,0,No,0.0,1952,55,,,20020
106,Sold,DC6082666DC6082666,2850 Hartford St SE #204,"$209,900","$218,400",27-Feb-2007,2,1,0.0,1,0,No,0.0,1952,10,,,20020
107,Sold,DC6082697DC6082697,2850 Hartford St SE #303,"$219,900","$219,900",27-Feb-2007,2,1,0.0,1,0,No,0.0,1952,187,,,20020
108,Sold,DC6082737DC6082737,2844 Hartford St SE #101,"$189,900","$189,900",27-Feb-2007,2,1,0.0,1,0,No,0.0,1952,5,,,20020
109,Sold,DC6082807DC6082807,2844 Hartford St SE #201,"$209,900","$209,900",27-Feb-2007,2,1,0.0,1,0,No,0.0,1952,17,,,20020
110,Sold,DC6082882DC6082882,2844 Hartford St SE #304,"$219,900","$219,900",27-Feb-2007,2,1,0.0,1,0,No,0.0,1952,90,,,20020
111,Sold,DC6088897DC6088897,2838 Hartford St SE #102,"$169,900","$169,900",27-Feb-2007,2,1,0.0,1,0,No,0.0,1952,5,,,20020
112,Sold,DC6109259DC6109259,2838 Hartford St SE #301,"$219,900","$219,900",27-Feb-2007,2,1,0.0,1,0,No,0.0,1952,201,,,20020
113,Sold,DC6277697DC6277697,2800 33rd St Se,"$489,000","$489,000",27-Feb-2007,3,1,1.0,2,1,Yes,0.079,1932,25,$412,,20020
114,Sold,DC6081837DC6081837,2850 Hartford St SE #101,"$189,900","$189,900",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,6,,,20020
115,Sold,DC6081862DC6081862,2850 Hartford St SE #103,"$189,900","$189,900",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,7,,,20020
116,Sold,DC6081890DC6081890,2850 Hartford St SE #104,"$189,900","$189,900",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,6,,,20020
117,Sold,DC6082664DC6082664,2850 Hartford St SE #203,"$194,900","$194,900",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,50,,,20020
118,Sold,DC6082689DC6082689,2850 Hartford St SE #302,"$219,900","$228,400",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,39,,,20020
119,Sold,DC6082701DC6082701,2850 Hartford St SE #304,"$219,900","$228,400",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,16,,,20020
120,Sold,DC6082747DC6082747,2844 Hartford St SE #102,"$169,900","$169,900",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,5,,,20020
121,Sold,DC6082750DC6082750,2844 Hartford St SE #103,"$179,900","$179,900",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,5,,,20020
122,Sold,DC6082757DC6082757,2844 Hartford St SE #104,"$189,900","$189,900",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,11,,,20020
123,Sold,DC6082814DC6082814,2844 Hartford St SE #202,"$209,900","$209,900",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,51,,,20020
124,Sold,DC6082827DC6082827,2844 Hartford St SE #204,"$194,900","$194,900",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,80,,,20020
125,Sold,DC6082849DC6082849,2844 Hartford St SE #301,"$219,900","$210,000",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,201,,,20020
126,Sold,DC6082854DC6082854,2844 Hartford St SE #302,"$219,900","$228,400",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,220,,,20020
127,Sold,DC6082865DC6082865,2844 Hartford St SE #303,"$219,900","$207,900",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,123,,,20020
128,Sold,DC6088945DC6088945,2838 Hartford St SE #103,"$179,900","$188,400",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,5,,,20020
129,Sold,DC6088956DC6088956,2838 Hartford St SE #202,"$209,900","$199,900",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,51,,,20020
130,Sold,DC6095586DC6095586,2838 Hartford St SE #101,"$189,900","$198,400",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,5,,,20020
131,Sold,DC6095624DC6095624,2838 Hartford St SE #104,"$189,900","$189,900",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,11,,,20020
132,Sold,DC6095631DC6095631,2838 Hartford St SE #201,"$209,900","$209,900",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,17,,,20020
133,Sold,DC6102442DC6102442,2838 Hartford St SE #204,"$194,900","$194,900",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,80,,,20020
134,Sold,DC6102446DC6102446,2838 Hartford St SE #304,"$219,900","$223,500",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,90,,,20020
135,Sold,DC6109282DC6109282,2838 Hartford St SE #303,"$219,900","$228,400",28-Feb-2007,2,1,0.0,1,0,No,0.0,1952,123,,,20020
136,Sold,DC6208142DC6208142,2432 Lenfant Sq Se,"$380,000","$356,000",28-Feb-2007,3,1,1.0,2,0,Yes,0.066,1931,119,,"1,360",20020
137,Sold,DC6219901DC6219901,3472 23rd St Se,"$265,000","$255,000",28-Feb-2007,3,1,0.0,3,0,Yes,0.061,1947,10,"$1,174","1,024",20020
138,Sold,DC6225036DC6225036,3459 23rd St Se,"$215,000","$210,000",28-Feb-2007,2,1,0.0,3,0,Yes,0.046,1947,75,"$1,055",800,20020
139,Sold,DC6240669DC6240669,3103 Naylor Rd SE #102,"$179,900","$179,900",28-Feb-2007,2,1,0.0,1,0,No,0.0,1965,38,,848,20020
140,Sold,DC6259179DC6259179,3103 Naylor Rd SE #204,"$149,900","$149,900",28-Feb-2007,1,1,0.0,1,0,No,0.0,1965,136,,654,20020
141,Sold,DC6259933DC6259933,3105 Naylor Rd SE #303,"$199,900","$199,900",28-Feb-2007,2,1,0.0,1,0,No,0.0,1965,70,,848,20020
142,Sold,DC6266072DC6266072,3139 O St Se,"$450,000","$450,000",28-Feb-2007,3,2,2.0,3,1,Yes,0.127,1926,42,"$2,627","1,796",20020
143,Sold,DC6267174DC6267174,2246 Mount View Pl Se,"$285,000","$280,000",28-Feb-2007,4,2,0.0,3,0,No,0.044000000000000004,1947,54,"$5,491","1,344",20020
144,Sold,DC6230716DC6230716,1647 Fort Davis Pl Se,"$284,900","$285,000",01-Mar-2007,3,1,1.0,3,0,Yes,0.068,1941,121,"$1,461","1,024",20020
145,Sold,DC6223950DC6223950,3101 Naylor Rd SE #203,"$189,900","$189,900",02-Mar-2007,2,1,0.0,1,0,No,0.0,1965,61,,848,20020
146,Sold,DC6259147DC6259147,3103 Naylor Rd SE #101,"$139,900","$144,097",07-Mar-2007,1,1,0.0,1,0,No,0.0,1965,94,,654,20020
147,Sold,DC6285223DC6285223,2234 Hunter Pl Se,"$285,000","$285,000",08-Mar-2007,4,2,1.0,3,0,Yes,0.057,1974,13,"$1,471","1,379",20020
148,Sold,DC6259150DC6259150,3103 Naylor Rd SE #104,"$139,900","$139,900",09-Mar-2007,1,1,0.0,1,0,No,0.0,1965,114,,654,20020
149,Sold,DC6259922DC6259922,3105 Naylor Rd SE #203,"$189,900","$189,900",09-Mar-2007,2,1,0.0,1,0,No,0.0,1965,61,,848,20020
150,Sold,DC6290413DC6290413,1906 Curtis Ct Se,"$260,000","$247,500",09-Mar-2007,2,1,0.0,3,0,No,0.022000000000000002,1978,28,"$1,210","1,074",20020
151,Sold,DC6082821DC6082821,2844 Hartford St SE #203,"$194,900","$194,900",12-Mar-2007,2,1,0.0,1,0,No,0.0,1952,104,,,20020
152,Sold,DC6259142DC6259142,3103 Naylor Rd SE #C,"$169,900","$169,900",12-Mar-2007,2,1,0.0,1,0,No,0.0,1965,5,,848,20020
153,Sold,DC6259165DC6259165,3103 Naylor Rd SE #B,"$169,900","$169,900",12-Mar-2007,2,1,0.0,1,0,No,0.0,1965,0,,848,20020
154,Sold,DC6270518DC6270518,2000 Trenton Pl Se,"$327,999","$327,999",12-Mar-2007,3,2,1.0,3,0,No,0.048,2001,27,"$1,605","1,200",20020
155,Sold,DC6058416DC6058416,2010 38th St SE #202,"$189,900","$189,900",16-Mar-2007,2,1,0.0,1,0,No,0.0,1940,200,$599,618,20020
156,Sold,DC6313075DC6313075,3207 W Se,"$365,000","$340,000",16-Mar-2007,3,2,0.0,2,1,Yes,0.0,1937,15,,,20020
157,Sold,DC6219235DC6219235,3905 Pennsylvania Ave SE #301,"$199,500","$190,000",20-Mar-2007,2,1,0.0,1,0,No,0.0,1940,151,$540,656,20020
158,Sold,DC6082686DC6082686,2850 Hartford St SE #301,"$219,900","$190,000",21-Mar-2007,2,1,0.0,1,0,No,0.0,1952,65,,,20020
159,Sold,DC6197723DC6197723,1745 Bruce Pl Se,"$299,000","$299,000",23-Mar-2007,3,2,1.0,3,0,Yes,0.081,1948,145,,"1,224",20020
160,Sold,DC6259924DC6259924,3105 Naylor Rd SE #103,"$179,900","$179,900",23-Mar-2007,2,1,0.0,1,0,No,0.0,1965,61,,848,20020
161,Sold,DC6261034DC6261034,3107 Naylor Rd SE #303,"$199,900","$199,900",23-Mar-2007,2,1,0.0,1,0,No,0.0,1965,70,,848,20020
162,Sold,DC6232520DC6232520,1426 18th Pl Se,"$265,000","$250,000",26-Mar-2007,3,2,0.0,3,0,Yes,0.034,1936,85,"$1,400","1,152",20020
163,Sold,DC6206947DC6206947,2107 Suitland Ter SE #101,"$155,000","$158,500",27-Mar-2007,1,1,0.0,1,0,No,0.0,1940,139,$530,626,20020
164,Sold,DC6260078DC6260078,3107 Naylor Rd SE #104,"$139,900","$139,400",27-Mar-2007,1,1,0.0,1,0,No,0.0,1965,114,,654,20020
165,Sold,DC6269197DC6269197,3109 Naylor Rd SE #104,"$139,900","$139,900",27-Mar-2007,1,1,0.0,1,0,No,0.0,1965,114,,654,20020
166,Sold,DC6224611DC6224611,3101 Naylor Rd SE #204,"$149,900","$149,900",28-Mar-2007,1,1,0.0,1,0,No,0.0,1965,136,,654,20020
167,Sold,DC6260070DC6260070,3105 Naylor Rd SE #204,"$149,900","$149,900",28-Mar-2007,1,1,0.0,1,0,No,0.0,1965,136,,654,20020
168,Sold,DC6331986DC6331986,3109 Naylor Rd SE #202,"$189,900","$189,900",28-Mar-2007,2,1,0.0,1,0,No,0.0,1950,0,,848,20020
