RegionName,RegionType,City,CountyName,Metro,StateFullName,DataTypeDescription,Month,Inventory
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-11,40
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-12,34
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-01,28
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-02,35
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-03,40
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-04,49
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-05,50
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-06,54
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-07,52
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-08,43
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-09,45
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-10,55
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-11,50
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-12,47
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-01,37
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-02,50
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-03,46
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-04,50
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-05,57
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-06,56
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-07,48
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-08,34
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-09,32
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-10,33
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-11,34
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-12,20
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-01,16
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-02,22
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-03,21
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-04,26
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-05,32
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-06,28
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-07,26
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-08,25
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-09,28
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-10,26
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-11,28
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-12,24
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-01,18
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-02,19
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-03,21
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-04,30
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-05,37
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-06,38
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-07,36
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-08,35
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-09,34
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-10,35
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-11,27
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-12,24
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-01,16
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-02,16
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-03,22
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-04,34
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-05,30
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-06,34
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-07,35
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-08,39
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-09,40
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-10,38
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-11,32
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-12,24
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-01,19
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-02,20
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-03,19
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-04,27
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-05,32
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-06,32
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-07,31
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-08,32
